StateName,Year,Hazard,CropDmg,CropDmg(ADJ 2023),CropDmgPerCapita,Crop_Damage_Duration,PropertyDmg,PropertyDmg(ADJ 2023),PropertyDmgPerCapita,Property_Damage_Duration,Duration_Days,Records
NEW JERSEY,2015,Wind,0.00000,0.00000,0.00000,0,46875500.00000,59541482.10825,241.01480,4,4,208
NEW JERSEY,2015,Winter Weather,0.00000,0.00000,0.00000,0,125000.00000,158775.59202,0.28934,2,2,6
NEW JERSEY,2016,Coastal,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0,1,6
NEW JERSEY,2016,Flooding,1000.00000,1231.96851,0.00208,1,3121010.00000,3844986.02645,10.24399,1,1,8
NEW JERSEY,2016,Heat,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0,1,2
NEW JERSEY,2016,Lightning,0.00000,0.00000,0.00000,0,7020.00000,8648.41891,0.01742,1,1,7
NEW JERSEY,2016,Severe Storm/Thunder Storm,0.00000,0.00000,0.00000,0,112750.00000,138904.44903,0.24251,1,1,32
NEW JERSEY,2016,Wind,20.00000,24.63937,0.00015,1,652770.00000,804192.08156,1.13475,2,2,46
NEW JERSEY,2016,Winter Weather,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0,1,1
NEW JERSEY,2017,Coastal,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0,1,10
NEW JERSEY,2017,Flooding,80.00000,96.55823,0.00029,2,100.00000,120.69779,0.00034,2,2,10
NEW JERSEY,2017,Lightning,0.00000,0.00000,0.00000,0,1110.00000,1339.74551,0.00263,1,1,13
NEW JERSEY,2017,Severe Storm/Thunder Storm,0.00000,0.00000,0.00000,0,19860.00000,23970.58181,0.03369,1,1,12
NEW JERSEY,2017,Wind,50.00000,60.34890,0.00026,1,1772000.00000,2138764.90254,2.45106,2,2,51
NEW JERSEY,2018,Flooding,0.00000,0.00000,0.00000,0,3200000.00000,3836581.11284,7.62270,1,1,1
NEW JERSEY,2018,Lightning,0.00000,0.00000,0.00000,0,282000.00000,338098.71057,0.36759,1,1,9
NEW JERSEY,2018,Severe Storm/Thunder Storm,0.00000,0.00000,0.00000,0,80000.00000,95914.52782,0.12186,1,1,41
NEW JERSEY,2018,Wind,0.00000,0.00000,0.00000,0,580000.00000,695380.32670,2.09088,1,1,56
NEW JERSEY,2018,Winter Weather,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0,1,1
NEW JERSEY,2019,Lightning,0.00000,0.00000,0.00000,0,49000.00000,56923.36725,0.07790,1,1,6
NEW JERSEY,2019,Severe Storm/Thunder Storm,0.00000,0.00000,0.00000,0,89000.00000,103391.42214,0.15044,1,1,38
NEW JERSEY,2019,Tornado,0.00000,0.00000,0.00000,0,117000.00000,135919.06057,0.24431,1,1,1
NEW JERSEY,2019,Wind,0.00000,0.00000,0.00000,0,679000.00000,788795.23187,1.12107,1,1,51
NEW JERSEY,2020,Flooding,1000.00000,1148.55993,0.01208,1,1000.00000,1148.55993,0.01208,1,1,1
NEW JERSEY,2020,Hurricane/Tropical Storm,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0,1,8
NEW JERSEY,2020,Lightning,1000.00000,1148.55993,0.00180,1,590000.00000,677650.36050,1.17894,1,1,4
NEW JERSEY,2020,Severe Storm/Thunder Storm,0.00000,0.00000,0.00000,0,64500.00000,74082.11568,0.08633,1,1,25
NEW JERSEY,2020,Wind,0.00000,0.00000,0.00000,0,894500.00000,1027386.86012,1.34295,1,1,38
NEW JERSEY,2021,Flooding,13000000.00000,14868033.73686,48.12058,2,220000000.00000,251612878.62372,621.35850,2,2,16
NEW JERSEY,2021,Lightning,0.00000,0.00000,0.00000,0,12000.00000,13724.33883,0.02042,1,1,4
NEW JERSEY,2021,Severe Storm/Thunder Storm,0.00000,0.00000,0.00000,0,106750.00000,122089.43088,0.17462,1,1,40
NEW JERSEY,2021,Tornado,0.00000,0.00000,0.00000,0,5330000.00000,6095893.83211,19.21603,1,1,3
NEW JERSEY,2021,Wildfire,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0,2,1
NEW JERSEY,2021,Wind,0.00000,0.00000,0.00000,0,106750.00000,122089.43088,0.17462,1,1,41
NEW JERSEY,2022,Coastal,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0,1,6
NEW JERSEY,2022,Flooding,0.00000,0.00000,0.00000,0,50000.00000,53205.07347,0.08115,1,1,1
NEW JERSEY,2022,Lightning,0.00000,0.00000,0.00000,0,31000.00000,32987.14555,0.03556,1,1,3
NEW JERSEY,2022,Severe Storm/Thunder Storm,0.00000,0.00000,0.00000,0,44500.00000,47352.51539,0.06925,1,1,13
NEW JERSEY,2022,Wind,0.00000,0.00000,0.00000,0,44500.00000,47352.51539,0.06925,1,1,14
NEW JERSEY,2023,Coastal,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0,1,6
NEW JERSEY,2023,Flooding,0.00000,0.00000,0.00000,0,133000.00000,133000.00000,0.25769,1,1,3
NEW JERSEY,2023,Lightning,0.00000,0.00000,0.00000,0,30000.00000,30000.00000,0.12267,1,1,5
NEW JERSEY,2023,Severe Storm/Thunder Storm,0.00000,0.00000,0.00000,0,30000.00000,30000.00000,0.05152,1,1,19
NEW JERSEY,2023,Wind,0.00000,0.00000,0.00000,0,30000.00000,30000.00000,0.05152,1,1,19
NEW MEXICO,2000,Flooding,0.00000,0.00000,0.00000,0,190000.00000,332180.15191,10.05987,1,1,8
NEW MEXICO,2000,Hail,0.00000,0.00000,0.00000,0,5000.00000,8741.58295,0.09580,1,1,1
NEW MEXICO,2000,Lightning,0.00000,0.00000,0.00000,0,90000.00000,157348.49301,3.44086,1,1,4
NEW MEXICO,2000,Severe Storm/Thunder Storm,0.00000,0.00000,0.00000,0,90000.00000,157348.49301,2.75326,1,1,6
NEW MEXICO,2000,Wildfire,0.00000,0.00000,0.00000,0,1503200000.00000,2628069496.58874,143749.43842,28,28,3
NEW MEXICO,2000,Wind,0.00000,0.00000,0.00000,0,370000.00000,646877.13793,17.82331,2,2,29
NEW MEXICO,2000,Winter Weather,0.00000,0.00000,0.00000,0,69999.99000,122382.14375,5.46762,2,2,9
NEW MEXICO,2001,Flooding,0.00000,0.00000,0.00000,0,4230000.00000,7190763.93558,400.62124,1,1,6
NEW MEXICO,2001,Hail,40000.00000,67997.76771,2.21412,1,120000.00000,203993.30314,6.64235,1,1,1
NEW MEXICO,2001,Lightning,0.00000,0.00000,0.00000,0,130000.00000,220992.74507,2.26773,1,1,3
NEW MEXICO,2001,Severe Storm/Thunder Storm,0.00000,0.00000,0.00000,0,182500.00000,310239.81519,4.16381,1,1,11
NEW MEXICO,2001,Wind,0.00000,0.00000,0.00000,0,820500.01000,1394804.22720,35.25624,1,1,36
NEW MEXICO,2001,Winter Weather,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0,2,7
NEW MEXICO,2002,Flooding,0.00000,0.00000,0.00000,0,875000.00000,1464300.17805,77.18965,2,2,10
NEW MEXICO,2002,Hail,350000.00000,585720.07122,203.35384,1,1083000.00000,1812385.24895,58.91526,1,1,10
NEW MEXICO,2002,Lightning,0.00000,0.00000,0.00000,0,40000.00000,66939.43671,1.49716,1,1,1
NEW MEXICO,2002,Severe Storm/Thunder Storm,0.00000,0.00000,0.00000,0,220000.00000,368166.90191,7.58891,1,1,13
NEW MEXICO,2002,Wildfire,0.00000,0.00000,0.00000,0,5000000.00000,8367429.58885,426.45276,3,3,1
NEW MEXICO,2002,Wind,0.00000,0.00000,0.00000,0,270000.00000,451841.19780,9.23481,1,1,27
NEW MEXICO,2003,Flooding,0.00000,0.00000,0.00000,0,50000.00000,81809.81434,1.16091,1,1,2
NEW MEXICO,2003,Hail,5000.00000,8180.98143,0.32212,1,31000.00000,50722.08489,6.20723,1,1,4
NEW MEXICO,2003,Lightning,0.00000,0.00000,0.00000,0,30000.00000,49085.88860,0.40980,1,1,2
NEW MEXICO,2003,Severe Storm/Thunder Storm,0.00000,0.00000,0.00000,0,61500.00000,100626.07164,12.93262,1,1,16
NEW MEXICO,2003,Tornado,0.00000,0.00000,0.00000,0,20000.00000,32723.92574,1.76134,1,1,1
NEW MEXICO,2003,Wind,0.00000,0.00000,0.00000,0,561500.00000,918724.21503,40.42935,2,2,34
NEW MEXICO,2004,Flooding,100000.00000,159375.39264,3.13386,2,3020000.00000,4813136.85762,82.78941,2,2,14
NEW MEXICO,2004,Hail,0.00000,0.00000,0.00000,0,48598000.00000,77453253.31345,3625.66985,1,1,15
NEW MEXICO,2004,Lightning,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0,1,2
NEW MEXICO,2004,Severe Storm/Thunder Storm,100000.00000,159375.39264,3.13386,1,1480000.00000,2358755.81102,17.40816,1,1,15
NEW MEXICO,2004,Wildfire,0.00000,0.00000,0.00000,0,600000.00000,956252.35582,46.68745,17,17,2
NEW MEXICO,2004,Wind,100000.00000,159375.39264,3.13386,1,548000.00000,873377.15165,18.97836,1,1,22
NEW MEXICO,2005,Flooding,0.00000,0.00000,0.00000,0,2125000.01000,3275743.73133,114.25108,4,4,19
NEW MEXICO,2005,Hail,450000.00000,693686.90455,13.80856,1,2858000.00000,4405682.60709,81.91827,2,2,13
NEW MEXICO,2005,Severe Storm/Thunder Storm,5000.00000,7707.63227,0.13737,1,338500.00000,521806.70486,9.38998,1,1,26
NEW MEXICO,2005,Wind,5000.00000,7707.63227,0.13737,1,423750.00000,653221.83511,25.18909,1,1,30
NEW MEXICO,2006,Flooding,950000.00000,1418686.06654,24.58819,2,11955000.00000,17853044.13205,190.31948,2,2,36
NEW MEXICO,2006,Fog,0.00000,0.00000,0.00000,0,5000.00000,7466.76877,0.14707,1,1,1
NEW MEXICO,2006,Hail,500000.00000,746676.87712,3.85324,1,10010000.00000,14948471.08003,77.62736,1,1,2
NEW MEXICO,2006,Lightning,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0,1,3
NEW MEXICO,2006,Severe Storm/Thunder Storm,0.00000,0.00000,0.00000,0,4000.00000,5973.41502,0.11450,1,1,4
NEW MEXICO,2006,Wildfire,10000.00000,14933.53754,0.26260,2,1000000.00000,1493353.75425,26.26046,2,2,2
NEW MEXICO,2006,Wind,0.00000,0.00000,0.00000,0,37000.00000,55254.08891,2.04615,1,1,12
NEW MEXICO,2007,Flooding,5000.00000,7259.98873,0.03663,1,269500.00000,391313.39247,6.52004,1,1,15
NEW MEXICO,2007,Hail,61500.00000,89297.86136,17.67753,1,278100.00000,403800.57309,42.95063,1,1,17
NEW MEXICO,2007,Lightning,0.00000,0.00000,0.00000,0,2000.00000,2903.99549,0.02026,1,1,1
NEW MEXICO,2007,Severe Storm/Thunder Storm,250.00000,362.99944,0.04041,1,170500.00000,247565.61565,4.18147,1,1,19
NEW MEXICO,2007,Tornado,255000.00000,370259.42516,19.40959,1,22555000.00000,32749809.15476,1290.03187,1,1,7
NEW MEXICO,2007,Wildfire,0.00000,0.00000,0.00000,0,499999.98000,725998.84382,17.72254,6,6,6
NEW MEXICO,2007,Wind,250.00000,362.99944,0.04041,1,205499.98000,298385.50771,6.39258,1,1,38
NEW MEXICO,2008,Flooding,107000.00000,149619.06003,3.93613,2,27351500.00000,38245847.85426,1814.83154,3,3,70
NEW MEXICO,2008,Hail,20000.00000,27966.17944,0.44160,1,3553000.00000,4968191.77837,76.18348,1,1,9
NEW MEXICO,2008,Lightning,0.00000,0.00000,0.00000,0,30000.00000,41949.26917,2.31113,1,1,1
NEW MEXICO,2008,Severe Storm/Thunder Storm,15500.00000,21673.78907,0.66930,1,1872500.00000,2618333.55052,126.58784,1,1,27
NEW MEXICO,2008,Tornado,0.00000,0.00000,0.00000,0,12000.00000,16779.70767,0.11543,1,1,1
NEW MEXICO,2008,Wildfire,0.00000,0.00000,0.00000,0,9510000.04000,13297918.38195,325.19742,16,16,13
NEW MEXICO,2008,Wind,16500.02000,23072.12601,0.69653,1,2104499.98000,2942741.20412,132.99412,1,1,55
NEW MEXICO,2008,Winter Weather,0.00000,0.00000,0.00000,0,19999.98000,27966.15148,0.54471,3,3,9
NEW MEXICO,2009,Flooding,16200.00000,22733.48602,0.26099,1,796500.00000,1117729.72910,35.06165,1,1,28
NEW MEXICO,2009,Hail,7000.00000,9823.11124,1.71765,1,362000.00000,507995.18134,13.34259,1,1,13
NEW MEXICO,2009,Lightning,0.00000,0.00000,0.00000,0,36000.00000,50518.85781,2.42188,5,5,5
NEW MEXICO,2009,Severe Storm/Thunder Storm,0.00000,0.00000,0.00000,0,546500.00000,766904.32762,16.95101,1,1,29
NEW MEXICO,2009,Tornado,0.00000,0.00000,0.00000,0,10000.00000,14033.01606,0.44539,1,1,1
NEW MEXICO,2009,Wildfire,0.00000,0.00000,0.00000,0,157000.00000,220318.35213,31.86016,1,1,4
NEW MEXICO,2009,Wind,0.00000,0.00000,0.00000,0,7303500.02000,10249013.30676,167.55620,1,1,61
NEW MEXICO,2009,Winter Weather,0.00000,0.00000,0.00000,0,19999.99000,28066.01809,0.51418,2,2,9
NEW MEXICO,2010,Flooding,4000.00000,5522.62018,0.10246,1,3799000.00000,5245108.51975,91.75187,2,2,58
NEW MEXICO,2010,Hail,275000.00000,379680.13765,3.31133,1,16227750.00000,22404924.92273,251.23277,1,1,15
NEW MEXICO,2010,Heat,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0,1,3
NEW MEXICO,2010,Lightning,0.00000,0.00000,0.00000,0,15000.00000,20709.82569,0.14329,1,1,1
NEW MEXICO,2010,Severe Storm/Thunder Storm,0.00000,0.00000,0.00000,0,168100.00000,232088.11323,9.04167,1,1,20
NEW MEXICO,2010,Tornado,0.00000,0.00000,0.00000,0,711500.00000,982336.06523,215.92360,1,1,5
NEW MEXICO,2010,Wildfire,5000.00000,6903.27523,0.34478,1,1015000.00000,1401364.87169,35.30314,4,4,2
NEW MEXICO,2010,Wind,0.00000,0.00000,0.00000,0,809100.01000,1117088.01153,39.95367,1,1,65
NEW MEXICO,2011,Flooding,4000100.00000,5353765.12224,39.86058,1,13080500.00000,17507043.49429,535.56020,1,1,12
NEW MEXICO,2011,Fog,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0,1,3
NEW MEXICO,2011,Hail,0.00000,0.00000,0.00000,0,1000.00000,1338.40782,0.06551,1,1,1
NEW MEXICO,2011,Severe Storm/Thunder Storm,0.00000,0.00000,0.00000,0,56500.00000,75620.04185,4.37021,1,1,6
NEW MEXICO,2011,Wildfire,0.00000,0.00000,0.00000,0,26125000.01000,34965904.32043,1569.94365,31,31,28
NEW MEXICO,2011,Wind,0.00000,0.00000,0.00000,0,1268500.04000,1697770.37367,48.06685,4,4,60
NEW MEXICO,2011,Winter Weather,0.00000,0.00000,0.00000,0,640499.98000,857250.18218,16.62243,4,4,24
NEW MEXICO,2012,Flooding,0.00000,0.00000,0.00000,0,409500.00000,536965.76484,18.40164,1,1,21
NEW MEXICO,2012,Hail,10.00000,13.11272,0.00020,1,965510.00000,1266045.94777,36.71617,1,1,15
NEW MEXICO,2012,Heat,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0,1,3
NEW MEXICO,2012,Lightning,0.00000,0.00000,0.00000,0,10000.00000,13112.71709,0.01946,1,1,1
NEW MEXICO,2012,Severe Storm/Thunder Storm,2500000.00000,3278179.27254,372.22428,1,15750.00000,20652.52942,1.00094,1,1,6
NEW MEXICO,2012,Tornado,0.00000,0.00000,0.00000,0,51000.00000,66874.85716,0.52187,1,1,2
NEW MEXICO,2012,Wildfire,0.00000,0.00000,0.00000,0,32058000.00000,42036748.44758,2746.52065,30,30,11
NEW MEXICO,2012,Wind,2502500.01000,3281457.46492,372.24808,1,197250.02000,258648.37083,3.97108,1,1,32
NEW MEXICO,2013,Flooding,2000.00000,2584.68400,0.03765,1,16468300.00000,21282675.79689,2085.15161,8,8,107
NEW MEXICO,2013,Fog,0.00000,0.00000,0.00000,0,25000.00000,32308.55006,0.34706,1,1,2
NEW MEXICO,2013,Hail,2000.00000,2584.68400,0.55909,1,124000.00000,160250.40829,31.39028,1,1,14
NEW MEXICO,2013,Landslide,0.00000,0.00000,0.00000,0,198.00000,255.88372,0.04009,1,1,2
NEW MEXICO,2013,Lightning,500.00000,646.17100,0.00845,1,12000.00000,15508.10403,0.85430,1,1,4
NEW MEXICO,2013,Severe Storm/Thunder Storm,0.00000,0.00000,0.00000,0,1388500.00000,1794416.87023,19.31597,1,1,26
NEW MEXICO,2013,Wildfire,0.00000,0.00000,0.00000,0,1010000.01000,1305265.43527,31.60841,30,30,11
NEW MEXICO,2013,Wind,0.00000,0.00000,0.00000,0,1510500.01500,1952082.61390,141.21959,1,1,60
NEW MEXICO,2013,Winter Weather,0.00000,0.00000,0.00000,0,75000.01500,96925.66956,1.63227,2,2,15
NEW MEXICO,2014,Flooding,0.00000,0.00000,0.00000,0,4256100.00000,5412535.32729,85.62343,2,2,83
NEW MEXICO,2014,Hail,50000.00000,63585.62213,1.24397,1,256000.00000,325558.38533,17.14058,1,1,13
NEW MEXICO,2014,Lightning,0.00000,0.00000,0.00000,0,31000.00000,39423.08572,8.59545,1,1,5
NEW MEXICO,2014,Severe Storm/Thunder Storm,0.00000,0.00000,0.00000,0,366250.00000,465764.68213,13.03678,1,1,26
NEW MEXICO,2014,Tornado,0.00000,0.00000,0.00000,0,200000.00000,254342.48854,9.68684,1,1,2
NEW MEXICO,2014,Wildfire,0.00000,0.00000,0.00000,0,510000.02000,648573.37120,6.92253,16,16,8
NEW MEXICO,2014,Wind,0.00000,0.00000,0.00000,0,432249.98000,549697.67791,18.77630,2,2,67
NEW MEXICO,2015,Flooding,1000.00000,1270.20474,0.00188,1,6653000.00000,8450672.10944,242.10012,2,2,38
NEW MEXICO,2015,Hail,0.00000,0.00000,0.00000,0,75500.00000,95900.45758,11.40681,1,1,8
NEW MEXICO,2015,Lightning,0.00000,0.00000,0.00000,0,103000.00000,130831.08782,2.62211,1,1,3
NEW MEXICO,2015,Severe Storm/Thunder Storm,2000.00000,2540.40947,0.46230,1,1267850.00000,1610429.07470,185.24191,1,1,31
NEW MEXICO,2015,Tornado,0.00000,0.00000,0.00000,0,120000.00000,152424.56834,1.24268,1,1,2
NEW MEXICO,2015,Wildfire,0.00000,0.00000,0.00000,0,15000.00000,19053.07104,0.79834,1,1,3
NEW MEXICO,2015,Wind,2000.00000,2540.40947,0.46230,1,1320350.02000,1677114.84875,185.72205,2,2,41
NEW MEXICO,2015,Winter Weather,0.00000,0.00000,0.00000,0,401370000.01000,509822074.95139,13104.61482,3,3,19
NEW MEXICO,2016,Flooding,0.00000,0.00000,0.00000,0,3507000.00000,4320513.55002,86.98726,2,2,30
NEW MEXICO,2016,Fog,0.00000,0.00000,0.00000,0,70000.00000,86237.79541,0.59657,1,1,2
NEW MEXICO,2016,Hail,0.00000,0.00000,0.00000,0,4687000.00000,5774236.38693,136.52616,1,1,17
NEW MEXICO,2016,Lightning,100.00000,123.19685,0.00675,1,0.00000,0.00000,0.00000,0,1,1
NEW MEXICO,2016,Severe Storm/Thunder Storm,0.00000,0.00000,0.00000,0,72750.00000,89625.70880,1.00059,1,1,6
NEW MEXICO,2016,Wildfire,0.00000,0.00000,0.00000,0,10500000.00000,12935669.31144,265.39399,11,11,6
NEW MEXICO,2016,Wind,0.00000,0.00000,0.00000,0,201250.01000,247933.67412,36.66043,2,2,30
NEW MEXICO,2016,Winter Weather,0.00000,0.00000,0.00000,0,400000.00000,492787.40234,58.73509,1,1,1
NEW MEXICO,2017,Flooding,0.00000,0.00000,0.00000,0,10095800.00000,12185407.84596,277.33059,1,1,11
NEW MEXICO,2017,Hail,0.00000,0.00000,0.00000,0,3661200.00000,4418987.61917,181.46703,1,1,24
NEW MEXICO,2017,Heat,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0,1,1
NEW MEXICO,2017,Lightning,0.00000,0.00000,0.00000,0,500.00000,603.48897,0.00089,1,1,1
NEW MEXICO,2017,Severe Storm/Thunder Storm,0.00000,0.00000,0.00000,0,2069750.00000,2498142.58297,149.61424,1,1,28
NEW MEXICO,2017,Wildfire,0.00000,0.00000,0.00000,0,130500.00000,157510.62064,1.73116,1,1,6
NEW MEXICO,2017,Wind,0.00000,0.00000,0.00000,0,2294750.00000,2769712.61857,168.33170,1,1,32
NEW MEXICO,2017,Winter Weather,0.00000,0.00000,0.00000,0,450000.01000,543140.08326,39.94220,2,2,14
NEW MEXICO,2018,Flooding,0.00000,0.00000,0.00000,0,3898000.00000,4673435.36808,178.10100,2,2,19
NEW MEXICO,2018,Hail,0.00000,0.00000,0.00000,0,1721000.00000,2063361.27975,32.46593,1,1,18
NEW MEXICO,2018,Lightning,0.00000,0.00000,0.00000,0,10000.00000,11989.31598,0.01767,1,1,1
NEW MEXICO,2018,Severe Storm/Thunder Storm,0.00000,0.00000,0.00000,0,199250.00000,238887.12085,6.22315,1,1,13
NEW MEXICO,2018,Tornado,0.00000,0.00000,0.00000,0,300000.00000,359679.47933,29.70103,1,1,1
NEW MEXICO,2018,Wildfire,0.00000,0.00000,0.00000,0,500000.00000,599465.79888,30.65380,3,3,1
NEW MEXICO,2018,Wind,0.00000,0.00000,0.00000,0,456749.99000,547611.99529,17.67687,2,2,40
NEW MEXICO,2018,Winter Weather,0.00000,0.00000,0.00000,0,1020000.00000,1222910.22972,43.61620,2,2,3
NEW MEXICO,2019,Avalanche,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0,1,2
NEW MEXICO,2019,Flooding,0.00000,0.00000,0.00000,0,834000.00000,968858.94459,40.96563,1,1,16
NEW MEXICO,2019,Hail,0.00000,0.00000,0.00000,0,127500.00000,148116.92498,6.75681,1,1,5
NEW MEXICO,2019,Lightning,0.00000,0.00000,0.00000,0,2000.00000,2323.40274,0.04746,1,1,2
NEW MEXICO,2019,Severe Storm/Thunder Storm,0.00000,0.00000,0.00000,0,257250.00000,298847.67805,47.74056,1,1,14
NEW MEXICO,2019,Tornado,0.00000,0.00000,0.00000,0,4570000.00000,5308975.27193,173.36679,1,1,5
NEW MEXICO,2019,Wildfire,0.00000,0.00000,0.00000,0,1500000.01000,1742552.07024,66.92389,2,2,4
NEW MEXICO,2019,Wind,0.00000,0.00000,0.00000,0,8757250.01000,10173309.35519,697.31798,1,1,43
NEW MEXICO,2019,Winter Weather,0.00000,0.00000,0.00000,0,585000.01000,679595.31448,6.92776,2,2,7
NEW MEXICO,2020,Flooding,0.00000,0.00000,0.00000,0,2830000.00000,3250424.61055,265.05575,1,1,11
NEW MEXICO,2020,Hail,0.00000,0.00000,0.00000,0,4300.00000,4938.80771,0.62715,1,1,3
NEW MEXICO,2020,Lightning,0.00000,0.00000,0.00000,0,26500.00000,30436.83823,0.55513,1,1,2
NEW MEXICO,2020,Severe Storm/Thunder Storm,52500.00000,60299.39649,3.14912,1,99250.00000,113994.57336,5.61471,1,1,12
NEW MEXICO,2020,Tornado,0.00000,0.00000,0.00000,0,25000.00000,28713.99833,0.42312,1,1,1
NEW MEXICO,2020,Wind,52500.00000,60299.39649,3.14912,1,623250.00000,715839.97828,38.50441,2,2,31
NEW MEXICO,2020,Winter Weather,0.00000,0.00000,0.00000,0,750000.00000,861419.94979,28.05622,3,3,12
NEW MEXICO,2021,Flooding,500000.00000,571847.45142,21.24919,2,9847000.00000,11261963.70822,605.82166,2,2,58
NEW MEXICO,2021,Hail,75000.00000,85777.11771,5.26531,1,701500.00000,802301.97434,124.91259,1,1,19
NEW MEXICO,2021,Lightning,0.00000,0.00000,0.00000,0,25000.00000,28592.37257,0.18399,1,1,1
NEW MEXICO,2021,Severe Storm/Thunder Storm,50000.00000,57184.74514,3.73439,1,3852750.00000,4406370.53690,106.46520,1,1,22
NEW MEXICO,2021,Wildfire,0.00000,0.00000,0.00000,0,420000.00000,480351.85919,7.11499,13,13,11
NEW MEXICO,2021,Wind,50000.00000,57184.74514,3.73439,1,7702750.00000,8809595.91281,346.76323,1,1,60
NEW MEXICO,2021,Winter Weather,0.00000,0.00000,0.00000,0,789999.98000,903518.95037,27.33837,2,2,13
NEW MEXICO,2022,Flooding,0.00000,0.00000,0.00000,0,7904900.00000,8411615.70593,644.76995,7,7,80
NEW MEXICO,2022,Hail,0.00000,0.00000,0.00000,0,552000.00000,587384.01114,4.60748,1,1,3
NEW MEXICO,2022,Landslide,0.00000,0.00000,0.00000,0,150000.00000,159615.22042,38.48932,1,1,2
NEW MEXICO,2022,Severe Storm/Thunder Storm,7500.00000,7980.76102,4.71676,1,35500.00000,37775.60217,2.37365,1,1,7
NEW MEXICO,2022,Wildfire,0.00000,0.00000,0.00000,0,173899999.99000,185047245.52840,19800.53450,31,31,33
NEW MEXICO,2022,Wind,7500.00000,7980.76102,4.71676,1,540500.00000,575146.84424,32.82171,1,1,43
NEW MEXICO,2022,Winter Weather,0.00000,0.00000,0.00000,0,25000.00000,26602.53674,4.42422,1,1,2
NEW MEXICO,2023,Avalanche,0.00000,0.00000,0.00000,0,2000.00000,2000.00000,0.11066,1,1,2
NEW MEXICO,2023,Flooding,1000.00000,1000.00000,0.23299,1,3666500.00000,3666500.00000,118.63078,8,8,15
NEW MEXICO,2023,Hail,0.00000,0.00000,0.00000,0,5188000.00000,5188000.00000,1295.31707,1,1,21
NEW MEXICO,2023,Severe Storm/Thunder Storm,5000.00000,5000.00000,0.10588,1,1609000.00000,1609000.00000,38.79910,1,1,43
NEW MEXICO,2023,Tornado,0.00000,0.00000,0.00000,0,100000.00000,100000.00000,3.74981,1,1,1
NEW MEXICO,2023,Wildfire,0.00000,0.00000,0.00000,0,760000.00000,760000.00000,42.32643,5,5,7
NEW MEXICO,2023,Wind,5000.00000,5000.00000,0.10588,1,6240000.02000,6240000.02000,132.03758,1,1,122
NEW MEXICO,2023,Winter Weather,0.00000,0.00000,0.00000,0,26999.99000,26999.99000,0.85970,1,1,11
NEW YORK,2000,Avalanche,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0,1,1
NEW YORK,2000,Flooding,20000.00000,34966.33178,0.57959,1,21829000.00000,38164002.82134,430.33659,8,8,116
NEW YORK,2000,Fog,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0,1,1
NEW YORK,2000,Hail,1500000.00000,2622474.88350,32.64252,1,860000.00000,1503552.26654,10.51726,1,1,44
NEW YORK,2000,Landslide,0.00000,0.00000,0.00000,0,1000000.00000,1748316.58900,5.92730,16,16,2
NEW YORK,2000,Lightning,0.00000,0.00000,0.00000,0,245000.00000,428337.56431,3.87992,1,1,19
NEW YORK,2000,Severe Storm/Thunder Storm,35000.00000,61191.08062,0.20746,1,6163000.00000,10774875.13802,68.46103,1,1,198
NEW YORK,2000,Tornado,0.00000,0.00000,0.00000,0,370000.00000,646877.13793,6.81479,1,1,4
NEW YORK,2000,Tsunami/Seiche,0.00000,0.00000,0.00000,0,50000.00000,87415.82945,0.09207,1,1,1
NEW YORK,2000,Wind,35000.00000,61191.08062,0.20746,1,10293250.00000,17995859.72975,168.99617,1,2,280
NEW YORK,2000,Winter Weather,0.00000,0.00000,0.00000,0,51094000.00000,89328487.79850,670.30079,2,2,339
NEW YORK,2001,Coastal,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0,1,2
NEW YORK,2001,Flooding,0.00000,0.00000,0.00000,0,2229000.00000,3789175.60577,68.61899,23,23,34
NEW YORK,2001,Hail,1700000.00000,2889905.12777,22.25191,1,395000.00000,671477.95616,9.79898,1,1,30
NEW YORK,2001,Heat,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0,3,3
NEW YORK,2001,Landslide,0.00000,0.00000,0.00000,0,1125000.00000,1912437.21691,37.32272,2,2,3
